n	ctrl	filename	algo_name	expanded_nodes	iteration_count	max_size	time	count_steps	steps
4	100	NSQ-n4-ctrl100_20250515-003504.733075642.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	26759	14170	19145	0.099198	33	RDLLUUURRRDDLULURDLDDLURRDRUUULLL
4	100	NSQ-n4-ctrl100_20250515-003504.733075642.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	26877	14229	13308	0.200618	33	RDLLUUURRRDDLULURDLDDLURRDRUUULLL
4	100	NSQ-n4-ctrl100_20250515-003504.733075642.inp	VDM's PE	58600	31645	19163	0.160228	33	RDLLUUURRRDDLULURDLDDLURRDRUUULLL
4	100	NSQ-n4-ctrl100_20250515-003504.733075642.inp	AStar with Partial Expansion with C = 2.000000	58140	31378	57565	0.200332	33	RDLLUUURRRDDLULURDLDDLURRDRUUULLL
4	100	NSQ-n4-ctrl100_20250515-003504.733075642.inp	Focal Search with eps = 1.050000	23385	12453	17811	0.068403	33	RDLLUUURRRDDLULURDLDDLURRDRUUULLL
4	100	NSQ-n4-ctrl100_20250515-003505.668296043.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	819	391	1095	0.002348	27	LLDRURDLURULLDDRDLUURDRULUL
4	100	NSQ-n4-ctrl100_20250515-003505.668296043.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	794	380	715	0.001777	27	LLDRURDLURULLDDRDLUURDRULUL
4	100	NSQ-n4-ctrl100_20250515-003505.668296043.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	815	389	459	0.003485	27	LLDRURDLURULLDDRDLUURDRULUL
4	100	NSQ-n4-ctrl100_20250515-003505.668296043.inp	VDM's PE	2629	1281	865	0.005489	27	LLDRURDLURULLDDRDLUURDRULUL
4	100	NSQ-n4-ctrl100_20250515-003505.668296043.inp	AStar with Partial Expansion with C = 2.000000	2626	1279	2570	0.005604	27	LLDRURDLURULLDDRDLUURDRULUL
4	100	NSQ-n4-ctrl100_20250515-003505.668296043.inp	Focal Search with eps = 1.050000	757	360	712	0.001568	27	LLDRURDLURULLDDRDLUURDRULUL
4	100	NSQ-n4-ctrl100_20250515-003505.691712156.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1519	744	2025	0.004727	26	ULLDRULDDRULLURRDDRDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.691712156.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1549	759	1296	0.00377	26	ULLDRULDDRULLURRDDRDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.691712156.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1570	769	849	0.007521	26	ULLDRULDDRULLURRDDRDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.691712156.inp	VDM's PE	3965	1977	1298	0.008766	26	ULLDRULDDRULLURRDDRDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.691712156.inp	AStar with Partial Expansion with C = 2.000000	3965	1977	3955	0.009086	26	ULLDRULDDRULLURRDDRDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.691712156.inp	Focal Search with eps = 1.050000	1404	682	1259	0.003147	26	ULDLURDLDRULLURRDDRDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.732740829.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	37	18	38	0.000106	15	DRRDDLLLUUURDLU
4	100	NSQ-n4-ctrl100_20250515-003505.732740829.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	37	18	20	6.3e-05	15	DRRDDLLLUUURDLU
4	100	NSQ-n4-ctrl100_20250515-003505.732740829.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	37	18	14	0.0001	15	DRRDDLLLUUURDLU
4	100	NSQ-n4-ctrl100_20250515-003505.732740829.inp	VDM's PE	37	18	13	6.5e-05	15	DRRDDLLLUUURDLU
4	100	NSQ-n4-ctrl100_20250515-003505.732740829.inp	AStar with Partial Expansion with C = 2.000000	37	18	37	6.3e-05	15	DRRDDLLLUUURDLU
4	100	NSQ-n4-ctrl100_20250515-003505.732740829.inp	Focal Search with eps = 1.050000	37	18	20	6.1e-05	15	DRRDDLLLUUURDLU
4	100	NSQ-n4-ctrl100_20250515-003505.734879238.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	4787	2427	7111	0.016961	41	LDDLDLURDRURDLURULLDRUULDDDRRUULULDLDRUUL
4	100	NSQ-n4-ctrl100_20250515-003505.734879238.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	4791	2429	4714	0.012482	41	LDDLDLURDRURDLURULLDRUULDDDRRUULULDLDRUUL
4	100	NSQ-n4-ctrl100_20250515-003505.734879238.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	4798	2432	3584	0.027318	41	LDDLDLURDRURDLURULLDRUULDDDRRUULULDLDRUUL
4	100	NSQ-n4-ctrl100_20250515-003505.734879238.inp	VDM's PE	26545	13654	9549	0.068686	41	LDDLDLURDRURDLURULLDRUULDDDRRUULLLDRURULL
4	100	NSQ-n4-ctrl100_20250515-003505.734879238.inp	AStar with Partial Expansion with C = 2.000000	26538	13651	26446	0.075621	41	LDDLDLURDRURDLURULLDRUULDDDRRUULLLDRURULL
4	100	NSQ-n4-ctrl100_20250515-003505.734879238.inp	Focal Search with eps = 1.050000	4768	2419	4689	0.011654	41	LDDLDLURDRURDLURULLDRUULDDDRRUULULDLDRUUL
4	100	NSQ-n4-ctrl100_20250515-003505.966014275.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	292	143	372	0.000826	23	LULDDLURRRUULDRDDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.966014275.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	308	152	231	0.000653	23	LULDDLURRRUULDRDDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.966014275.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	306	151	150	0.001218	23	LULDDLURRRUULDRDDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.966014275.inp	VDM's PE	634	312	194	0.00126	23	LULDDLURRRUULDRDDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.966014275.inp	AStar with Partial Expansion with C = 2.000000	634	312	626	0.001371	23	LULDDLURRRUULDRDDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.966014275.inp	Focal Search with eps = 1.050000	268	131	222	0.000559	23	LULDDLURRRUULDRDDLLUUUL
4	100	NSQ-n4-ctrl100_20250515-003505.973910990.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	4558	2285	4647	0.014785	29	RDLURRURDDDLLUULDRURURDLDLUUL
4	100	NSQ-n4-ctrl100_20250515-003505.973910990.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	4476	2245	2341	0.01071	29	RDLURRURDDDLLUULDRURURDLDLUUL
4	100	NSQ-n4-ctrl100_20250515-003505.973910990.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	4389	2199	1535	0.020994	29	RDLURRURDDDLLUULDRURURDLDLUUL
4	100	NSQ-n4-ctrl100_20250515-003505.973910990.inp	VDM's PE	5275	2659	1774	0.011391	29	RDLURRURDDDLLUULDRURURDLDLUUL
4	100	NSQ-n4-ctrl100_20250515-003505.973910990.inp	AStar with Partial Expansion with C = 2.000000	5275	2659	5271	0.012485	29	RDLURRURDDDLLUULDRURURDLDLUUL
4	100	NSQ-n4-ctrl100_20250515-003505.973910990.inp	Focal Search with eps = 1.050000	5054	2545	2523	0.011412	29	RDLURRURDDDLLUULDRURURDLDLUUL
4	100	NSQ-n4-ctrl100_20250515-003506.062849209.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	2950	1435	3462	0.01006	29	DDRDRUUULDDLURDRUULLDRDRUULLL
4	100	NSQ-n4-ctrl100_20250515-003506.062849209.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	2903	1413	2015	0.007245	29	DDRDRUUULDDLURDRUULLDRDRUULLL
4	100	NSQ-n4-ctrl100_20250515-003506.062849209.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	2964	1448	1234	0.015181	29	DDRDRUUULDDLURDRUULLDRDRUULLL
4	100	NSQ-n4-ctrl100_20250515-003506.062849209.inp	VDM's PE	6236	3091	1992	0.013512	29	DDRDRUUULDDLURDRUULLDRDRUULLL
4	100	NSQ-n4-ctrl100_20250515-003506.062849209.inp	AStar with Partial Expansion with C = 2.000000	6236	3091	6216	0.014853	29	DDRDRUUULDDLURDRUULLDRDRUULLL
4	100	NSQ-n4-ctrl100_20250515-003506.062849209.inp	Focal Search with eps = 1.050000	2400	1169	1817	0.005493	29	DDRDRUUULDDLURDRUULLDRDRUULLL
4	100	NSQ-n4-ctrl100_20250515-003506.136046241.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	49560	26264	72520	0.257715	44	UULDLDLUURDRDLULURRDDRULLULDRURRDLULURRDLULL
4	100	NSQ-n4-ctrl100_20250515-003506.136046241.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	50368	26766	48358	0.244119	44	UULDLDLUURDRDLULURRDDRULLULDRURRDLULURRDLULL
4	100	NSQ-n4-ctrl100_20250515-003506.136046241.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	50672	26905	35208	0.482841	44	UULDLDLUURDRDLULURRDDRULLULDRURRDLULURRDLULL
4	100	NSQ-n4-ctrl100_20250515-003506.136046241.inp	VDM's PE	512965	275189	172204	1.91929	44	UULDLURDDLLURULDRRULDRDLURDRUULDRULLURRDLULL
4	100	NSQ-n4-ctrl100_20250515-003506.136046241.inp	AStar with Partial Expansion with C = 2.000000	497691	266807	491597	2.35141	44	UULDLURDDLLURULDRRULDRDLURDRUULDRULLURRDLULL
4	100	NSQ-n4-ctrl100_20250515-003506.136046241.inp	Focal Search with eps = 1.050000	135652	73689	127518	0.491633	44	UULDLDLUURDRDLULURRDDRULLULDRURRDLULURRDLULL
4	100	NSQ-n4-ctrl100_20250515-003512.797064495.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	514	244	540	0.001377	28	RUULDLUURDLDDRURULLDRDRUULLU
4	100	NSQ-n4-ctrl100_20250515-003512.797064495.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	486	233	276	0.000988	28	RUULDLUURDLDDRURULLDRDRUULLU
4	100	NSQ-n4-ctrl100_20250515-003512.797064495.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	475	227	171	0.001792	28	RUULDLUURDLDDRURULLDRDRUULLU
4	100	NSQ-n4-ctrl100_20250515-003512.797064495.inp	VDM's PE	795	378	258	0.001526	28	RUULDLUURDLDDRURULLDRDRUULLU
4	100	NSQ-n4-ctrl100_20250515-003512.797064495.inp	AStar with Partial Expansion with C = 2.000000	795	378	793	0.001678	28	RUULDLUURDLDDRURULLDRDRUULLU
4	100	NSQ-n4-ctrl100_20250515-003512.797064495.inp	Focal Search with eps = 1.050000	447	210	270	0.000876	28	RUULDLUURDLDDRURULLDRDRUULLU
4	100	NSQ-n4-ctrl100_20250515-003512.807660862.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1086	521	1114	0.003208	24	ULULULDRRRULLLDRRDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.807660862.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1197	569	672	0.002791	24	ULULULDRRRULLLDRRDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.807660862.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1233	591	405	0.005329	24	ULULULDRRRULLLDRRDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.807660862.inp	VDM's PE	1357	655	415	0.002722	24	ULULULDRRRULLLDRRDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.807660862.inp	AStar with Partial Expansion with C = 2.000000	1205	586	1195	0.002894	24	ULULULDRRRULLLDRRDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.807660862.inp	Focal Search with eps = 1.050000	886	426	552	0.002221	24	ULULULDRRRULLLDRRDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.829019575.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1242	604	1360	0.00369	28	LLLURRRDLLUUURDRULLDRDDLUULU
4	100	NSQ-n4-ctrl100_20250515-003512.829019575.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1229	597	756	0.002798	28	LLLURRRDLLUUURDRULLDRDDLUULU
4	100	NSQ-n4-ctrl100_20250515-003512.829019575.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1271	621	491	0.005591	28	LLLURRRDLLUUURDRULLDRDDLUULU
4	100	NSQ-n4-ctrl100_20250515-003512.829019575.inp	VDM's PE	1984	1002	654	0.004312	28	LLLURRRDLLUUURDRULLDRDDLUULU
4	100	NSQ-n4-ctrl100_20250515-003512.829019575.inp	AStar with Partial Expansion with C = 2.000000	1984	1002	1978	0.004692	28	LLLURRRDLLUUURDRULLDRDDLUULU
4	100	NSQ-n4-ctrl100_20250515-003512.829019575.inp	Focal Search with eps = 1.050000	956	469	647	0.002251	28	LLLURRRDLLUUURDRULLDRDDLUULU
4	100	NSQ-n4-ctrl100_20250515-003512.854673305.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	365	180	471	0.001132	24	RUUURDLLDLURRDLLDRRUULUL
4	100	NSQ-n4-ctrl100_20250515-003512.854673305.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	385	191	296	0.000933	24	RUUURDLLDLURRDLLDRRUULUL
4	100	NSQ-n4-ctrl100_20250515-003512.854673305.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	380	188	185	0.001687	24	RUUURDLLDLURRDLLDRRUULUL
4	100	NSQ-n4-ctrl100_20250515-003512.854673305.inp	VDM's PE	954	477	309	0.002224	24	RUULDLURRDLLDRRUUURDLLUL
4	100	NSQ-n4-ctrl100_20250515-003512.854673305.inp	AStar with Partial Expansion with C = 2.000000	954	477	954	0.00232	24	RUULDLURRDLLDRRUUURDLLUL
4	100	NSQ-n4-ctrl100_20250515-003512.854673305.inp	Focal Search with eps = 1.050000	328	163	275	0.000835	24	RUUURDLLDLURRDLLDRRUULUL
4	100	NSQ-n4-ctrl100_20250515-003512.865732585.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	150	67	166	0.000367	23	UULLDDLUURDDDLUURRDLUUL
4	100	NSQ-n4-ctrl100_20250515-003512.865732585.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	133	59	88	0.000229	23	UULLDDLUURDDDLUURRDLUUL
4	100	NSQ-n4-ctrl100_20250515-003512.865732585.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	147	66	58	0.000468	23	UULLDDLUURDDDLUURRDLUUL
4	100	NSQ-n4-ctrl100_20250515-003512.865732585.inp	VDM's PE	222	104	74	0.000404	23	UULLDDLUURDDDLUURRDLUUL
4	100	NSQ-n4-ctrl100_20250515-003512.865732585.inp	AStar with Partial Expansion with C = 2.000000	222	104	222	0.000409	23	UULLDDLUURDDDLUURRDLUUL
4	100	NSQ-n4-ctrl100_20250515-003512.865732585.inp	Focal Search with eps = 1.050000	96	45	70	0.000171	23	UULLDDLUURDDDLUURRDLUUL
4	100	NSQ-n4-ctrl100_20250515-003512.869457947.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	2423	1254	2796	0.008845	33	LDRRURDLULULURDLDRURRULDDRULDLLUU
4	100	NSQ-n4-ctrl100_20250515-003512.869457947.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	2446	1268	1582	0.006014	33	LDRRURDLULULURDLDRURRULDDRULDLLUU
4	100	NSQ-n4-ctrl100_20250515-003512.869457947.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	2516	1303	1018	0.012268	33	LDRRURDLULULURDLDRURRULDDRULDLLUU
4	100	NSQ-n4-ctrl100_20250515-003512.869457947.inp	VDM's PE	5139	2740	1562	0.012194	33	LDRRURDLULULURDLDRURRULDDRULDLLUU
4	100	NSQ-n4-ctrl100_20250515-003512.869457947.inp	AStar with Partial Expansion with C = 2.000000	5076	2708	5020	0.012439	33	LDRRURDLULULURDLDRURRULDDRULDLLUU
4	100	NSQ-n4-ctrl100_20250515-003512.869457947.inp	Focal Search with eps = 1.050000	2006	1048	1382	0.004713	33	LDRRURDLULULURDLDRURRULDDRULDLLUU
4	100	NSQ-n4-ctrl100_20250515-003512.931321085.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	207	100	264	0.000561	26	DDLURULLDDLUURURRDLDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.931321085.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	184	90	155	0.000377	26	DDLURULLDDLUURURRDLDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.931321085.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	196	95	107	0.000718	26	DDLURULLDDLUURURRDLDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.931321085.inp	VDM's PE	518	255	168	0.001056	26	DDLURULLDDLUURURRDLDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.931321085.inp	AStar with Partial Expansion with C = 2.000000	518	255	516	0.001109	26	DDLURULLDDLUURURRDLDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.931321085.inp	Focal Search with eps = 1.050000	163	78	150	0.000354	26	DDLURULLDDLUURURRDLDLURULL
4	100	NSQ-n4-ctrl100_20250515-003512.937543984.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	171953	89715	208573	1.04852	40	UULDRURDLDLLURURRDLDRULLDLDRRULDRRULUULL
4	100	NSQ-n4-ctrl100_20250515-003512.937543984.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	173813	90701	122859	0.983314	40	UULDRURDLDLLURURRDLDRULLDLDRRULDRRULUULL
4	100	NSQ-n4-ctrl100_20250515-003512.937543984.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	173566	90580	84324	1.78677	40	UULDRURDLDLLURURRDLDRULLDLDRRULDRRULUULL
4	100	NSQ-n4-ctrl100_20250515-003512.937543984.inp	VDM's PE	138026	72347	46739	0.397333	40	UULDRURDLDLLURURRDLDRULLDLDRRULDRRULUULL
4	100	NSQ-n4-ctrl100_20250515-003512.937543984.inp	AStar with Partial Expansion with C = 2.000000	137048	71812	135901	0.460523	40	UULDRURDLDLLURURRDLDRULLDLDRRULDRRULUULL
4	100	NSQ-n4-ctrl100_20250515-003512.937543984.inp	Focal Search with eps = 1.050000	209139	109658	109645	0.711513	40	UULDRURDLDLLURURRDLDRULLDLDRRULDRRULUULL
4	100	NSQ-n4-ctrl100_20250515-003519.086478976.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	77707	39986	113993	0.374683	37	DLLDLDRULURRDLUURRDDLLDLUURURDLDRUULL
4	100	NSQ-n4-ctrl100_20250515-003519.086478976.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	78443	40376	75733	0.342224	37	DLLDLDRULURRDLUURRDDLLDLUURURDLDRUULL
4	100	NSQ-n4-ctrl100_20250515-003519.086478976.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	78476	40392	49244	0.661733	37	DLLDLDRULURRDLUURRDDLLDLUURURDLDRUULL
4	100	NSQ-n4-ctrl100_20250515-003519.086478976.inp	VDM's PE	242587	126732	75311	0.793996	37	LDRULDLDLDRULURRDLUURDRDLLDLUURDRUULL
4	100	NSQ-n4-ctrl100_20250515-003519.086478976.inp	AStar with Partial Expansion with C = 2.000000	239220	124941	236275	1.00992	37	LDRULDLDLDRULURRDLUURDRDLLDLUURDRUULL
4	100	NSQ-n4-ctrl100_20250515-003519.086478976.inp	Focal Search with eps = 1.050000	78397	40358	75709	0.259234	37	DLLDLDRULURRDLUURRDDLLDLUURURDLDRUULL
4	100	NSQ-n4-ctrl100_20250515-003523.012936930.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	620	308	621	0.001726	24	RULDRDLULLDRRUURDLUULDLU
4	100	NSQ-n4-ctrl100_20250515-003523.012936930.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	614	305	311	0.001285	24	RULDRDLUURDLLLDRRUUULDLU
4	100	NSQ-n4-ctrl100_20250515-003523.012936930.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	620	308	218	0.002418	24	RULDRDLULLDRRUURDLUULDLU
4	100	NSQ-n4-ctrl100_20250515-003523.012936930.inp	VDM's PE	620	308	217	0.001254	24	RULDRDLULLDRRUURDLUULDLU
4	100	NSQ-n4-ctrl100_20250515-003523.012936930.inp	AStar with Partial Expansion with C = 2.000000	620	308	620	0.001327	24	RULDRDLULLDRRUURDLUULDLU
4	100	NSQ-n4-ctrl100_20250515-003523.012936930.inp	Focal Search with eps = 1.050000	528	261	280	0.00109	24	RULDRDLUURDLLLDRRUUULDLU
4	100	NSQ-n4-ctrl100_20250515-003523.024428310.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	4946	2448	7396	0.018413	27	RRRUULULDDRURDDLLUULURRDLUL
4	100	NSQ-n4-ctrl100_20250515-003523.024428310.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	4958	2453	4978	0.013364	27	RRRUULULDDRURDDLLUULURRDLUL
4	100	NSQ-n4-ctrl100_20250515-003523.024428310.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	4937	2443	3132	0.027548	27	RRRUULULDDRURDDLLUULURRDLUL
4	100	NSQ-n4-ctrl100_20250515-003523.024428310.inp	VDM's PE	14767	7349	4583	0.033665	27	RRRUULULDDRURDDLLUULURRDLUL
4	100	NSQ-n4-ctrl100_20250515-003523.024428310.inp	AStar with Partial Expansion with C = 2.000000	14763	7347	14707	0.038679	27	RRRUULULDDRURDDLLUULURRDLUL
4	100	NSQ-n4-ctrl100_20250515-003523.024428310.inp	Focal Search with eps = 1.050000	4932	2441	4963	0.01254	27	RRRUULULDDRURDDLLUULURRDLUL
4	100	NSQ-n4-ctrl100_20250515-003523.179202175.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	258	132	259	0.000701	22	RRDLDLULDRRRULUURDLULL
4	100	NSQ-n4-ctrl100_20250515-003523.179202175.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	258	132	127	0.000534	22	RRDLDLULDRRRULUURDLULL
4	100	NSQ-n4-ctrl100_20250515-003523.179202175.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	258	132	85	0.00092	22	RRDLDLULDRRRULUURDLULL
4	100	NSQ-n4-ctrl100_20250515-003523.179202175.inp	VDM's PE	258	132	82	0.000506	22	RRDLDLULDRRRULUURDLULL
4	100	NSQ-n4-ctrl100_20250515-003523.179202175.inp	AStar with Partial Expansion with C = 2.000000	258	132	258	0.000536	22	RRDLDLULDRRRULUURDLULL
4	100	NSQ-n4-ctrl100_20250515-003523.179202175.inp	Focal Search with eps = 1.050000	184	93	102	0.000369	22	RRDLDLULDRRRULUURDLULL
4	100	NSQ-n4-ctrl100_20250515-003523.185008839.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	15144	7763	22334	0.061304	39	DDRULLDRRULULDDRDRRUULLDDRUULURRDDLUULL
4	100	NSQ-n4-ctrl100_20250515-003523.185008839.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	15144	7763	14699	0.045917	39	DDRULLDRRULULDDRDRRUULLDDRUULURRDDLUULL
4	100	NSQ-n4-ctrl100_20250515-003523.185008839.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	15146	7764	10196	0.092627	39	DDRULLDRRULULDDRDRRUULLDDRUULURRDDLUULL
4	100	NSQ-n4-ctrl100_20250515-003523.185008839.inp	VDM's PE	63480	33039	21030	0.169784	39	DDRULLDRRULULDDRDRRUULLDDRUULURRDDLUULL
4	100	NSQ-n4-ctrl100_20250515-003523.185008839.inp	AStar with Partial Expansion with C = 2.000000	63333	32970	62853	0.217455	39	DDRULLDRRULULDDRDRRUULLDDRUULURRDDLUULL
4	100	NSQ-n4-ctrl100_20250515-003523.185008839.inp	Focal Search with eps = 1.050000	15133	7757	14694	0.041105	39	DDRULLDRRULULDDRDRRUULLDDRUULURRDDLUULL
4	100	NSQ-n4-ctrl100_20250515-003523.892607243.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1521	749	1518	0.004324	27	RRULLDRRRUULDRDLURULLDLURUL
4	100	NSQ-n4-ctrl100_20250515-003523.892607243.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1135	552	625	0.002526	27	RRULLDRRRUULDRDLURULLDLURUL
4	100	NSQ-n4-ctrl100_20250515-003523.892607243.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1530	753	547	0.006419	27	RRULLDRRRUULDRDLURULLDLURUL
4	100	NSQ-n4-ctrl100_20250515-003523.892607243.inp	VDM's PE	1552	763	555	0.003276	27	RRULLDRRRUULDRDLURULLDLURUL
4	100	NSQ-n4-ctrl100_20250515-003523.892607243.inp	AStar with Partial Expansion with C = 2.000000	1552	763	1544	0.003459	27	RRULLDRRRUULDRDLURULLDLURUL
4	100	NSQ-n4-ctrl100_20250515-003523.892607243.inp	Focal Search with eps = 1.050000	843	409	512	0.001854	27	RRULLDRRRUULDRDLURULLDLURUL
4	100	NSQ-n4-ctrl100_20250515-003523.916988312.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	337	169	463	0.000977	28	UULLDRUULDDDRULDLURRRDLLULUU
4	100	NSQ-n4-ctrl100_20250515-003523.916988312.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	331	167	294	0.00077	28	UULLDRUULDDDRULDLURRRDLLULUU
4	100	NSQ-n4-ctrl100_20250515-003523.916988312.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	325	164	205	0.001354	28	UULLDRUULDDDRULDLURRRDLLULUU
4	100	NSQ-n4-ctrl100_20250515-003523.916988312.inp	VDM's PE	1079	543	365	0.002278	28	UULLDRUULDDDRULDLURRRDLLULUU
4	100	NSQ-n4-ctrl100_20250515-003523.916988312.inp	AStar with Partial Expansion with C = 2.000000	1079	543	1073	0.002504	28	UULLDRUULDDDRULDLURRRDLLULUU
4	100	NSQ-n4-ctrl100_20250515-003523.916988312.inp	Focal Search with eps = 1.050000	308	158	275	0.000801	28	UULLDRUULDDDRULDLURRRDLLULUU
4	100	NSQ-n4-ctrl100_20250515-003523.927801229.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1803	920	2659	0.005911	29	RDRDLDRULURULLDLDDRUUULDRDLUU
4	100	NSQ-n4-ctrl100_20250515-003523.927801229.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1800	919	1746	0.004716	29	RDRDLDRULURULLDLDDRUUULDRDLUU
4	100	NSQ-n4-ctrl100_20250515-003523.927801229.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1811	925	1191	0.009001	29	RDRDLDRULURULLDLDDRUUULDRDLUU
4	100	NSQ-n4-ctrl100_20250515-003523.927801229.inp	VDM's PE	6171	3206	1980	0.015308	29	RDRDLDRULULLDDRUURRULLLDRDLUU
4	100	NSQ-n4-ctrl100_20250515-003523.927801229.inp	AStar with Partial Expansion with C = 2.000000	6171	3206	6143	0.015902	29	RDRDLDRULULLDDRUURRULLLDRDLUU
4	100	NSQ-n4-ctrl100_20250515-003523.927801229.inp	Focal Search with eps = 1.050000	1796	917	1744	0.004297	29	RDRDLDRULURULLDLDDRUUULDRDLUU
